target_id	length	eff_length	est_counts	tpm
	551	452	0	0
	672	573	0	0
	764	665	0	0
	1412	1313	0	0
	2161	2062	10.3307	0.303935
	1433	1334	0	0
	624	525	0	0
	1887	1788	23.4685	0.796262
	926	827	0	0
	484	385	0	0
	2877	2778	0	0
	2891	2792	0	0
	1222	1123	0	0
	919	820	0	0
	559	460	0	0
	708	609	0	0
	1527	1428	0	0
	1200	1101	0	0
	973	874	0	0
	1034	935	0	0
	754	655	0	0
	655	556	0	0
	464	365	0	0
	398	299	0	0
	345	246	0	0
	982	883	0	0
	1035	936	0	0
	310	211	0	0
	380	281	0	0
	955	856	1	0.0708704
	486	387	3.28866	0.515522
	603	504	2.50892	0.301991
	561	462	14.4888	1.90252
	565	466	5.23698	0.681763
	580	481	6.39425	0.80646
	600	501	11.965	1.44882
	625	526	0	0
	103	4.00054	0	0
	530	431	0	0
	1162	1063	0	0
	844	745	0	0
	2154	2055	31.6242	0.933568
	541	442	6.19811	0.850699
	626	527	0	0
	1193	1094	0	0
	988	889	8.10617	0.553163
	3697	3598	0	0
	2816	2717	0	0
	3719	3620	0	0
	6358	6259	111.455	1.08027
	2408	2309	0	0
	657	558	1.51733	0.164962
	3831	3732	0	0
	722	623	0	0
	3088	2989	0	0
	3525	3426	15.9908	0.283154
	4601	4502	184.092	2.48067
	4164	4065	26.7124	0.398649
	1874	1775	4.17733	0.142771
	2564	2465	10.1173	0.248993
	2307	2208	11.456	0.314754
	2363	2264	0	0
	3110	3011	9.40572	0.189505
	3772	3673	1.84173e-08	3.04189e-10
	2529	2430	0	0
	737	638	2.83431	0.269504
	1455	1356	0	0
	597	498	0	0
	2652	2553	76.0745	1.8077
	2494	2395	4.9051	0.124246
	3237	3138	12.3045	0.237875
	1967	1868	0	0
	714	615	0	0
	1219	1120	0	0
	423	324	0	0
	1578	1479	0	0
	342	243	0	0
	109	10	0	0
	365	266	0	0
	608	509	2	0.23837
	729	630	0	0
	757	658	0	0
	321	222	0	0
	1986	1887	0	0
	2296	2197	0	0
	3270	3171	18.1556	0.347339
	2430	2331	2.88546	0.075095
	9771	9672	78.633	0.493205
	1497	1398	0	0
	700	601	0	0
	1706	1607	0	0
	3294	3195	2.87838	0.0546532
	1210	1111	0	0
	1074	975	0.121622	0.00756737
	1718	1619	0	0
	1516	1417	1.02313	0.0438027
	855	756	0	0
	662	563	17	1.8318
	358	259	0	0
	592	493	6.95317	0.855607
	887	788	0	0
	897	798	0	0
	960	861	0	0
	485	386	0	0
	460	361	0	0
	452	353	0	0
	478	379	3.27209	0.523751
	1898	1799	0	0
	375	276	0	0
	3317	3218	81.4179	1.53487
	1537	1438	0	0
	545	446	2.40595	0.327258
	1309	1210	0	0
	1223	1124	0	0
	1367	1268	2.37356	0.113559
	747	648	2.03409	0.190429
	2602	2503	0	0
	1276	1177	0	0
	1014	915	1	0.0663006
	882	783	0	0
	4870	4771	0	0
	521	422	0	0
	707	608	0	0
	569	470	0	0
	1091	992	0	0
	1424	1325	1.98949	0.0910887
	758	659	6.01051	0.553305
	779	680	0	0
	84	1	0	0
	500	401	0	0
	671	572	0	0
	2208	2109	0	0
	1311	1212	0	0
	543	444	0	0
	647	548	0	0
	546	447	0	0
	9678	9579	28.6589	0.1815
	718	619	0	0
	537	438	0	0
	705	606	0.706354	0.0707113
	2609	2510	3.96273	0.0957767
	758	659	2.04942	0.188662
	288	189	0	0
	531	432	0	0
	2458	2359	7.92949	0.203918
	654	555	1.54972	0.169395
	483	384	0	0
	1942	1843	0	0
	2546	2447	0	0
	3222	3123	0	0
	1400	1301	0	0
	470	371	0	0
	240	141	0	0
	905	806	0	0
	1661	1562	0	0
	559	460	1.47101	0.193998
	2028	1929	6.928	0.217878
	556	457	0	0
	1889	1790	0	0
	700	601	0	0
	1712	1613	2.68957	0.101155
	1346	1247	4.6905	0.228187
	830	731	0.749131	0.0621697
	596	497	0	0
	695	596	0	0
	565	466	0	0
	1357	1258	0	0
	1421	1322	0	0
	1110	1011	0	0
	935	836	0	0
	805	706	0	0
	699	600	0	0
	650	551	0	0
	2855	2756	0.0158436	0.00034875
	752	653	0	0
	2881	2782	0	0
	873	774	0	0
	779	680	0	0
	84	1	0	0
	500	401	0	0
	671	572	0	0
	921	822	0	0
	228	129	0	0
	87	1	0	0
	603	504	0	0
	216	117	0	0
	177	78	2.33974	1.81975
	1651	1552	0	0
	180	81	3.31872	2.48556
	99	1.2105	1	50.1156
	255	156	0	0
	219	120	5.30811	2.68347
	72	1	0	0
	213	114	0	0
	69	1	0	0
	99	1.2105	0	0
	603	504	0	0
	96	1.01108	0	0
	162	63	4.09499	3.94322
	84	1	0	0
	237	138	5.13235	2.25619
	108	9	0	0
	639	540	36.5899	4.1106
	375	276	10.9095	2.39791
	150	51	4	4.75804
	813	714	0	0
	816	717	17.6574	1.49398
	363	264	145.457	33.4249
	225	126	110.922	53.4056
	183	84	3	2.16661
	666	567	59.5835	6.37502
	666	567	5.96347	0.63805
	282	183	0	0
	777	678	13	1.16319
	282	183	9.72968	3.22542
	528	429	0	0
	729	630	199.818	19.2412
	573	474	0	0
	813	714	0	0
	828	729	287.099	23.8915
	669	570	10.4553	1.11276
	750	651	313.655	29.2288
	753	654	0	0
	828	729	205.636	17.1123
	555	456	0	0
	886	787	3.07978	0.237402
	370	271	0	0
	313	214	0	0
	1178	1079	0	0
	651	552	0	0
	293	194	0	0
	316	217	0	0
	424	325	0	0
	1256	1157	1	0.0524331
	317	218	0	0
	651	552	0	0
	1179	1080	0	0
	248	149	0	0
	1465	1366	3867.08	171.74
	430	331	331.125	60.688
	637	538	697.197	78.6161
	660	561	318.378	34.4285
	1304	1205	15.1566	0.763052
	2040	1941	45.9425	1.43591
	3508	3409	195.256	3.47468
	150	51	0	0
	879	780	0	0
	1223	1124	0	0
	2922	2823	133.248	2.86344
	1884	1785	0	0
	1873	1774	70.9584	2.42655
	1823	1724	95.1292	3.34746
	2711	2612	190.343	4.42081
	1546	1447	0	0
	830	731	11.2994	0.937723
	529	430	9.77878	1.37961
	428	329	0	0
	945	846	1	0.0717081
	860	761	15.1489	1.20763
	203	104	13.4757	7.8606
	332	233	0	0
	1235	1136	11.1172	0.593687
	557	458	8.34623	1.10551
	555	456	0	0
	565	466	3.16149	0.411571
	957	858	11.3209	0.800443
	412	313	2.15704	0.418074
	480	381	0	0
	2724	2625	0	0
	1637	1538	0	0
	493	394	0	0
	1104	1005	4.34613	0.262346
	392	293	0	0
	606	507	0	0
	486	387	3.70655	0.581029
	201	102	0.392271	0.233305
	1723	1624	0	0
	2074	1975	28.8472	0.886084
	2945	2846	47.8617	1.02021
	849	750	0	0
	5210	5111	424.299	5.03622
	2485	2386	0	0
	3553	3454	20.4148	0.358559
	876	777	14.1379	1.10383
	599	500	0	0
	1112	1013	20.1735	1.20812
	575	476	0	0
	1822	1723	6.22017	0.219006
	10291	10192	1023.3	6.09093
	644	545	10.8768	1.21071
	761	662	0	0
	606	507	12.4601	1.49091
	490	391	0	0
	727	628	0	0
	3645	3546	87.0229	1.48879
	2608	2509	12.0301	0.290875
	1157	1058	30.4774	1.74756
	1151	1052	64.9438	3.74508
	1878	1779	24.2623	0.827362
	1169	1070	0	0
	2624	2525	18.4229	0.442623
	1545	1446	9.37952	0.393506
	1174	1075	9.37457	0.529032
	1314	1215	0	0
	826	727	19.2089	1.6029
	811	712	22.0333	1.87732
	819	720	0	0
	1652	1553	1	0.0390631
	937	838	0	0
	5824	5725	0	0
	3743	3644	3.70501	0.0616807
	472	373	0	0
	1563	1464	0	0
	1141	1042	0	0
	6083	5984	899.521	9.11923
	405	306	0	0
	3311	3212	12	0.226644
	1440	1341	0	0
	730	631	0	0
	933	834	0	0
	835	736	0	0
	424	325	0	0
	2120	2021	5	0.150087
	470	371	0	0
	411	312	0	0
	2014	1915	0	0
	870	771	0.819988	0.0645196
	920	821	0	0
	953	854	0	0
	551	452	0	0
	1194	1095	0	0
	4863	4764	0	0
	4784	4685	0	0
	216	117	0	0
	549	450	2.4643	0.332216
	3611	3512	0	0
	553	454	0	0
	470	371	0	0
	452	353	1.60988	0.276666
	453	354	0	0
	820	721	0	0
	2001	1902	21.9732	0.700845
	1294	1195	0	0
	950	851	0	0
	561	462	7.45513	0.97893
	1343	1244	93.0169	4.53608
	1266	1167	169.411	8.80662
	1155	1056	23.6401	1.35808
	697	598	0	0
	678	579	9.44491	0.989596
	625	526	1	0.115333
	2632	2533	0	0
	2047	1948	0	0
	653	554	3.75683	0.411387
	463	364	0	0
	567	468	3.44272	0.446266
	631	532	0	0
	358	259	1.12443	0.263373
	3605	3506	422.092	7.30355
	2844	2745	174.192	3.84967
	2990	2891	547.404	11.4868
	317	218	1	0.27828
	1345	1246	2.25233	0.109661
	125	26	0	0
	1182	1083	0	0
	4271	4172	12.7385	0.18523
	1601	1502	0	0
	921	822	0	0
	2333	2234	0	0
	563	464	0.174863	0.0228622
	2552	2453	0	0
	563	464	0	0
	557	458	0	0
	839	740	0	0
	621	522	0	0
	670	571	0	0
	847	748	0	0
	3527	3428	29.5578	0.523082
	1289	1190	0	0
	4737	4638	0	0
	534	435	0	0
	423	324	0	0
	586	487	0	0
	693	594	0	0
	524	425	0.5	0.0713707
	661	562	0	0
	1352	1253	0	0
	566	467	0	0
	1737	1638	70.6349	2.61604
	582	483	1.93511	0.243051
	805	706	25.4468	2.18659
	670	571	0	0
	847	748	0	0
	3425	3326	0	0
	1289	1190	0	0
	4635	4536	0	0
	534	435	0	0
	561	462	0	0
	6580	6481	51.9985	0.486729
	562	463	0	0
	557	458	0	0
	567	468	3.49849	0.453496
	207	108	0	0
	4009	3910	0	0
	3752	3653	3.94643	0.065538
	406	307	0	0
	929	830	2.08066	0.152076
	219	120	0	0
	3520	3421	307.211	5.44781
	2100	2001	94.1077	2.8531
	1616	1517	0	0
	357	258	2.31893	0.545263
	501	402	3.13009	0.472356
	565	466	3.84974	0.501168
	568	469	0	0
	560	461	0	0
	1625	1526	7	0.27828
	575	476	0	0
	354	255	0	0
	717	618	1.0765	0.105673
	1173	1074	0	0
	1208	1109	0	0
	1208	1109	0	0
	1590	1491	0	0
	616	517	0	0
	1959	1860	1.65599	0.054011
	2786	2687	0	0
	2338	2239	0	0
	467	368	0	0
	776	677	0	0
	2320	2221	45.3666	1.23916
	2051	1952	14.8651	0.461985
	894	795	0.000312744	2.3865e-05
	2355	2256	20.5312	0.552094
	734	635	8.49838	0.811897
	1461	1362	0	0
	562	463	0	0
	336	237	0	0
	2089	1990	21.3691	0.651437
	1180	1081	0	0
	582	483	0	0
	3556	3457	13.9101	0.2441
	432	333	1.6259	0.296203
	401	302	0	0
	300	201	0.607216	0.183268
	566	467	9	1.16913
	1156	1057	0	0
	392	293	0	0
	965	866	65.5511	4.59199
	1298	1199	6.88351	0.348281
	510	411	0	0
	893	794	44.1656	3.37445
	900	801	15.0844	1.14244
	447	348	23.3208	4.0654
	996	897	0	0
	1033	934	0	0
	2995	2896	41.6044	0.871524
	699	600	0	0
	1686	1587	0	0
	938	839	0	0
	1032	933	13	0.84528
	574	475	0	0
	514	415	0	0
	242	143	0	0
	1154	1055	0	0
	1193	1094	0	0
	464	365	0	0
	367	268	0	0
	2975	2876	0	0
	3017	2918	0	0
	3080	2981	0	0
	943	844	0	0
	1000	901	0	0
	157	58	0	0
	969	870	2.06599	0.144061
	1219	1120	3.36261	0.182136
	617	518	0	0
	266	167	0	0
	996	897	0	0
	3193	3094	137.433	2.69469
	990	891	0	0
	1398	1299	71.8543	3.35569
	2108	2009	0	0
	334	235	0	0
	670	571	0	0
	1078	979	9.17245	0.568384
	1254	1155	0	0
	296	197	0	0
	1093	994	0	0
	1581	1482	0	0
	1606	1507	4.25623	0.171337
	1032	933	0	0
	1569	1470	86.1535	3.55545
	1220	1121	11.8465	0.641097
	1674	1575	0	0
	647	548	0	0
	451	352	0	0
	945	846	0	0
	343	244	0	0
	491	392	1	0.154758
	1150	1051	1	0.0577213
	4587	4488	0	0
	1067	968	0	0
	4384	4285	1.02477	0.0145082
	932	833	0	0
	4627	4528	8.38319	0.112316
	1041	942	0	0
	930	831	0	0
	1142	1043	10	0.58164
	1156	1057	0	0
	548	449	3	0.405334
	585	486	0	0
	349	250	2.72106	0.660292
	827	728	3.72428	0.310349
	402	303	0	0
	343	244	1.55466	0.386531
	3009	2910	3	0.0625413
	918	819	0	0
	500	401	0	0
	4792	4693	1254.34	16.2145
	1836	1737	60.6594	2.11854
	806	707	15.7387	1.35048
	1535	1436	10.0385	0.424085
	972	873	0	0
	529	430	5.33791	0.75308
	1562	1463	0	0
	1188	1089	0	0
	776	677	0	0
	7218	7119	381.914	3.25451
	1019	920	0	0
	480	381	4	0.636904
	288	189	5.79255	1.85929
	1883	1784	0	0
	944	845	0	0
	2224	2125	3.87982	0.110762
	1160	1061	0	0
	777	678	0	0
	844	745	0	0
	728	629	0	0
	409	310	0	0
	246	147	3	1.23806
	700	601	2.16656	0.218693
	624	525	7.41591	0.856927
	574	475	3.54785	0.453117
	579	480	6.57885e-06	8.31471e-07
	974	875	18.855	1.30724
	938	839	3.21874	0.232736
	679	580	14.4894	1.51552
	500	401	0	0
	792	693	17.9906	1.57489
	468	369	1.79682	0.295404
	1581	1482	0	0
	1100	1001	0	0
	546	447	0	0
	155	56	0	0
	562	463	0	0
	655	556	0	0
	890	791	0	0
	1335	1236	8.66236	0.425164
	969	870	2.06599	0.144061
	656	557	0	0
	266	167	0	0
	996	897	0	0
	681	582	0	0
	1939	1840	0	0
	1283	1184	0	0
	1012	913	0	0
	2403	2304	0	0
	927	828	1	0.073267
	1344	1245	0	0
	1255	1156	0	0
	921	822	0	0
	3141	3042	15.066	0.300453
	219	120	0	0
	540	441	0	0
	545	446	0	0
	425	326	1	0.186089
	500	401	0	0
	449	350	0	0
	700	601	0	0
	475	376	10.5404	1.70062
	1740	1641	8.71968	0.322352
	1305	1206	0	0
	1479	1380	0	0
	869	770	0	0
	932	833	5.6904	0.414416
	837	738	0	0
	728	629	169.913	16.3875
	736	637	8.29071	0.789571
	1033	934	0	0
	2231	2132	137.792	3.92081
	2338	2239	55.2824	1.49786
	1009	910	2.65607	0.177066
	1130	1031	9.92019	0.583714
	206	107	0	0
	1135	1036	27.3336	1.60057
	4131	4032	10.0216	0.150785
	2543	2444	0	0
	501	402	0	0
	968	869	11.0605	0.772136
	868	769	13.6015	1.07299
	1589	1490	0	0
	611	512	0	0
	1192	1093	19.0465	1.05714
	588	489	5.28023	0.655063
	1174	1075	11.3472	0.640354
	3328	3229	15.2976	0.287405
	867	768	0	0
	526	427	0	0
	169	70	0	0
	1693	1594	0	0
	1412	1313	4.78875	0.221256
	830	731	0	0
	644	545	5.69099	0.633475
	1652	1553	7.25848	0.283539
	571	472	0	0
	1067	968	0	0
	1009	910	0	0
	3484	3385	4.4889	0.0804489
	1285	1186	0	0
	4694	4595	1.33149	0.0175789
	534	435	0	0
	567	468	0	0
	559	460	0	0
	312	213	0	0
	852	753	0	0
	420	321	0	0
	323	224	0	0
	516	417	19.5457	2.8435
	1260	1161	940.498	49.1433
	5734	5635	77.6176	0.835613
	737	638	206.478	19.6332
	769	670	33.3874	3.02306
	690	591	0	0
	1065	966	7.41286	0.46553
	1064	965	31.6044	1.98682
	554	455	28.8433	3.84568
	870	771	0	0
	1067	968	0	0
	1004	905	1.14595	0.0768165
	3330	3231	16.2651	0.305392
	1910	1811	0	0
	737	638	0	0
	1446	1347	3.28065	0.147751
	636	537	1.20427	0.136047
	1241	1142	0	0
	1306	1207	0	0
	958	859	0	0
	1087	988	0	0
	3697	3598	20.6515	0.348201
	861	762	12.6956	1.01073
	564	465	0	0
	781	682	0	0
	1366	1267	16.3459	0.782654
	1726	1627	37.6546	1.40401
	1756	1657	2.61668	0.0958004
	2172	2073	28.7478	0.841285
	455	356	0	0
	945	846	0	0
	583	484	0	0
	2741	2642	50.1517	1.15157
	2636	2537	0	0
	7090	6991	609.59	5.28977
	624	525	0	0
	475	376	0	0
	743	644	0	0
	178	79	0	0
	346	247	0	0
	2451	2352	26.9295	0.694592
	1491	1392	2.1233	0.0925362
	624	525	0	0
	487	388	6.99528	1.09373
	343	244	0	0
	758	659	3.82386	0.35201
	2669	2570	23.5742	0.55647
	1886	1787	57.3954	1.94846
	1422	1323	185.737	8.5168
	324	225	101.7	27.4206
	1716	1617	0	0
	2982	2883	0	0
	502	403	2	0.301067
	553	454	0	0
	554	455	0	0
	583	484	2	0.250682
	1060	961	0	0
	1409	1310	10.6967	0.495356
	1030	931	15.4069	1.00393
	854	755	9.33279	0.749899
	577	478	0	0
	702	603	10.6158	1.06801
	2829	2730	26.8033	0.595614
	493	394	2.33005	0.358763
	399	300	0	0
	63	1	0	0
	1703	1604	0	0
	1543	1444	4	0.168047
	1087	988	56.2383	3.45314
	1272	1173	5.28267	0.273209
	2956	2857	41.5943	0.883205
	1476	1377	3.32428	0.146454
	658	559	0	0
	811	712	0	0
	985	886	0	0
	919	820	0	0
	1364	1265	0	0
	1535	1436	0	0
	407	308	0	0
	382	283	0	0
	790	691	29.3366	2.57555
	560	461	3.94605	0.519278
	2286	2187	18.0706	0.501259
	3105	3006	0	0
	2632	2533	14.0135	0.335622
	4871	4772	37.2099	0.473039
	5266	5167	33.2802	0.390739
	2395	2296	9.18913	0.242796
	2935	2836	28.3988	0.607481
	2343	2244	43.6135	1.17906
	2407	2308	0	0
	2781	2682	0	0
	3412	3313	0	0
	2334	2235	0	0
	1104	1005	0	0
	563	464	0.174863	0.0228622
	567	468	1.6932e-06	2.19483e-07
	2865	2766	1.03554	0.0227119
	320	221	0	0
	1118	1019	0	0
	1064	965	20.3916	1.28192
	579	480	30.1126	3.8058
	1153	1054	2.50794	0.14435
	607	508	0	0
	529	430	1.08651	0.153287
	432	333	14.4899	2.63972
	706	607	117.326	11.7258
	2491	2392	43.6219	1.10632
	615	516	20.3104	2.38786
	2000	1901	118.349	3.77678
	560	461	13.6693	1.7988
	813	714	0	0
	548	449	31.8526	4.30366
	559	460	0	0
	1023	924	0	0
	938	839	0	0
	1001	902	0	0
	723	624	0	0
	1330	1231	2	0.0985622
	1931	1832	0	0
	2130	2031	548.95	16.3969
	885	786	0	0
	975	876	7.3131	0.506449
	1047	948	69.5722	4.45211
	1026	927	0	0
	852	753	11.011	0.887092
	4223	4124	44.9908	0.661825
	1058	959	1.80788	0.114364
	1589	1490	0	0
	720	621	4.90416	0.479084
	2913	2814	52.4399	1.13052
	2543	2444	5.37783	0.133489
	143	44	8.45595	11.6586
	512	413	0	0
	549	450	0	0
	3209	3110	9.2725e-08	1.80874e-09
	555	456	0	0
	945	846	0	0
	3440	3341	7.48862e-08	1.35977e-09
	980	881	0	0
	1989	1890	0	0
	3393	3294	14.1262	0.260161
	550	451	0.0658963	0.00886387
	1076	977	0	0
	546	447	0	0
	572	473	0	0
	1305	1206	0	0
	790	691	18.8084	1.65125
	374	275	0	0
	3366	3267	64.4826	1.19738
	578	479	0	0
	187	88	0	0
	140	41	0	0
	7213	7114	278.404	2.37411
	349	250	0	0
	1082	983	25.8414	1.59478
	1342	1243	0.0218468	0.00106624
	1357	1258	29.6232	1.42853
	1555	1456	14.2206	0.59251
	994	895	8.91643	0.604375
	1555	1456	17.5511	0.731277
	1082	983	2.60412	0.160711
	1875	1776	1.00057	0.0341779
	459	360	0	0
	611	512	0	0
	739	640	0	0
	3196	3097	0	0
	1311	1212	0	0
	3841	3742	23.2716	0.377277
	355	256	0	0
	2510	2411	25.4136	0.639451
	1437	1338	0	0
	894	795	0	0
	1041	942	0	0
	794	695	0	0
	419	320	2.72018	0.515687
	1579	1480	0	0
	1653	1554	0	0
	603	504	1.90294	0.229051
	1466	1367	19.8282	0.879942
	2382	2283	0	0
	2309	2210	8.6015	0.236113
	1736	1637	1.91351	0.0709122
	435	336	0.107245	0.0193632
	1403	1304	0	0
	566	467	2.20214	0.286066
	568	469	2.04157	0.264076
	546	447	10.5248	1.42839
	3246	3147	197.949	3.81589
	686	587	10.4997	1.08512
	1994	1895	164.692	5.27233
	2325	2226	0.518129	0.0141205
	467	368	0	0
	766	667	0	0
	1189	1090	0	0
	766	667	0	0
	205	106	0	0
	4253	4154	50.2097	0.733263
	2850	2751	2.96596	0.0654054
	2525	2426	9.47192	0.236857
	579	480	0	0
	477	378	0.656714	0.105396
	962	863	0	0
	903	804	0	0
	553	454	0	0
	745	646	0	0
	896	797	0	0
	4769	4670	96.1342	1.24882
	2493	2394	141.352	3.58192
	579	480	0	0
	656	557	6.76731	0.737054
	764	665	7.75211	0.707191
	705	606	9.50886	0.951907
	975	876	0	0
	1189	1090	0	0
	776	677	0	0
	4793	4694	0	0
	573	474	0	0
	408	309	0	0
	693	594	0	0
	3403	3304	1.67621	0.030777
	3650	3551	0	0
	1693	1594	0	0
	569	470	1.20296	0.155272
	392	293	0	0
	502	403	2.21496	0.333426
	628	529	0	0
	569	470	11.4714	1.48067
	1241	1142	0	0
	1306	1207	0	0
	958	859	0	0
	1087	988	0	0
	675	576	0.5	0.0526606
	418	319	0.94314	0.179359
	1212	1113	29.5928	1.61298
	1303	1204	180.266	9.08292
	735	636	3	0.286156
	2077	1978	0	0
	2332	2233	0.00759357	0.000206298
	467	368	0	0
	345	246	0	0
	283	184	0	0
	299	200	0	0
	297	198	0	0
	218	119	0	0
	1333	1234	0	0
	1240	1141	0	0
	1222	1123	0	0
	1433	1334	0	0
	1495	1396	0	0
	3325	3226	4.43589	0.0834171
	1378	1279	0	0
	1367	1268	0	0
	4304	4205	0	0
	1362	1263	0	0
	346	247	0	0
	637	538	2.57148	0.289961
	466	367	6.07178	1.00366
	637	538	0	0
	404	305	0	0
	1399	1300	21.9657	1.02504
	423	324	0	0
	3260	3161	1.39054	0.0266868
	737	638	0	0
	558	459	0	0
	1073	974	44.6183	2.77903
	350	251	97.3337	23.5249
	3034	2935	0	0
	3100	3001	0	0
	967	868	0	0
	1033	934	0	0
	642	543	0	0
	365	266	0	0
	6405	6306	997.176	9.59304
	586	487	50.5882	6.30171
	558	459	54.4255	7.1933
	525	426	0	0
	563	464	171.423	22.4125
	543	444	0	0
	3544	3445	91.0071	1.6026
	622	523	7.61505	0.883303
	879	780	0	0
	1223	1124	0	0
	638	539	0	0
	1548	1449	0	0
	2822	2723	24.7746	0.551946
	1095	996	0	0
	1621	1522	1.00263	0.0399636
	3464	3365	4.67393	0.0842628
	589	490	0	0
	1971	1872	0.745454	0.0241576
	1481	1382	0	0
	392	293	0	0
	195	96	0	0
	2419	2320	15.833	0.414012
	1494	1395	15.5242	0.67511
	943	844	0	0
	901	802	20.2923	1.53495
	2804	2705	46.4385	1.04148
	1220	1121	39.2989	2.12673
	5607	5508	13.2461	0.145892
	1846	1747	0	0
	7870	7771	91.3325	0.712996
	8975	8876	364.22	2.48934
	2387	2288	0	0
	2418	2319	7.51027	0.196469
	370	271	4.86178	1.08834
	587	488	0	0
	606	507	0	0
	669	570	0	0
	1360	1261	25.1595	1.21039
	470	371	0	0
	354	255	2.37885	0.565934
	838	739	77.1836	6.33606
	1805	1706	86.9092	3.09047
	853	754	7.66298	0.616546
	712	613	4.90729e-05	4.85646e-06
	590	491	1.1714	0.144731
	1239	1140	1	0.053215
	419	320	0	0
	407	308	0	0
	382	283	0	0
	875	776	41.1439	3.21649
	503	404	2.60616	0.391344
	721	622	2.28314	0.222679
	623	524	0.0637011	0.00737487
	1517	1418	0	0
	1465	1366	5.96939	0.265105
	484	385	6.44666	1.01581
	2161	2062	31.0012	0.91207
	1374	1275	46.1489	2.19579
	268	169	0	0
	404	305	0	0
	312	213	0	0
	430	331	0	0
	371	272	1	0.223033
	1597	1498	0	0
	1080	981	0	0
	963	864	0	0
	370	271	0	0
	422	323	0	0
	500	401	0	0
	945	846	0	0
	408	309	0	0
	738	639	0	0
	213	114	0	0
	703	604	0	0
	2506	2407	0	0
	424	325	0	0
	476	377	0	0
	467	368	3	0.494552
	456	357	0	0
	796	697	0	0
	449	350	0	0
	230	131	0	0
	933	834	0	0
	984	885	0	0
	425	326	0	0
	428	329	1	0.184392
	790	691	0	0
	888	789	0	0
	1114	1015	0	0
	963	864	0	0
	2250	2151	0	0
	2209	2110	0	0
	405	306	0	0
	5492	5393	14.4991	0.163098
	568	469	0.665668	0.086104
	862	763	0.543913	0.0432458
	2177	2078	35.557	1.03805
	909	810	0	0
	985	886	4.42669	0.303099
	570	471	29.2144	3.76282
	481	382	18.531	2.94289
	2661	2562	0	0
	1212	1113	1.47371e-06	8.03257e-08
	1184	1085	0	0
	342	243	0	0
	2014	1915	1.7391	0.0550926
	1582	1483	0	0
	1145	1046	0	0
	1199	1100	0	0
	523	424	6.83693	0.978215
	1223	1124	0	0
	1223	1124	0	0
	660	561	0	0
	2040	1941	0	0
	2369	2270	1.30185	0.0347915
	607	508	0	0
	3612	3513	224.217	3.87194
	493	394	0	0
	2511	2412	0	0
	870	771	0	0
	333	234	0	0
	481	382	0	0
	1537	1438	37.4011	1.57784
	1148	1049	24.7287	1.4301
	1306	1207	26.0826	1.31094
	438	339	2.2302	0.399101
	768	669	0	0
	860	761	12.842	1.02373
	878	779	0	0
	459	360	0	0
	1148	1049	33.0681	1.91237
	1095	996	0	0
	632	533	0	0
	1103	1004	5.22015	0.315419
	585	486	0	0
	796	697	27.3397	2.37958
	2943	2844	57.8424	1.23383
	578	479	0	0
	1170	1071	0	0
	1570	1471	203.007	8.37217
	1056	957	0	0
	573	474	5.78774	0.740746
	1123	1024	0.855787	0.0506996
	377	278	3.84036	0.838041
	510	411	59.7214	8.81509
	490	391	2.19251	0.340176
	478	379	0	0
	513	414	0	0
	489	390	0	0
	515	416	13.6032	1.98375
	250	151	0	0
	568	469	0.333333	0.0431166
	3717	3618	0	0
	3580	3481	2.57968	0.0449573
	2698	2599	4.06577	0.0949021
	2612	2513	67.7494	1.6355
	805	706	10.2506	0.880813
	587	488	0	0
	439	340	0	0
	1816	1717	16.7812	0.592915
	689	590	1.16419	0.119705
	680	581	5.83581	0.609345
	3540	3441	8.52283	0.150258
	3547	3448	0.553997	0.00974718
	953	854	0	0
	1301	1202	0	0
	805	706	0	0
	392	293	2.35783	0.488184
	464	365	0	0
	552	453	0	0
	623	524	0	0
	711	612	0	0
	666	567	0	0
	594	495	0	0
	557	458	0	0
	663	564	0	0
	662	563	1.54926	0.166938
	552	453	0	0
	649	550	0	0
	595	496	0	0
	792	693	2.40087	0.210172
	662	563	3.5488	0.382395
	95	1.00408	0	0
	651	552	0	0
	277	178	2	0.68163
	509	410	0	0
	2919	2820	0	0
	963	864	0	0
	219	120	15.3324	7.75118
	1570	1471	203.007	8.37217
	1056	957	0	0
	573	474	5.78774	0.740746
	1123	1024	0.855787	0.0506996
	377	278	3.84036	0.838041
	510	411	59.7214	8.81509
	490	391	2.19251	0.340176
	478	379	0	0
	513	414	0	0
	489	390	0	0
	515	416	2.08995	0.304777
	250	151	0	0
	568	469	0.333333	0.0431166
	1982	1883	2.37388	0.07648
	915	816	0	0
	508	409	0	0
	996	897	0	0
	628	529	0	0
	323	224	0	0
	1100	1001	0	0
	1098	999	0	0
	890	791	7.35033	0.563727
	354	255	4.64967	1.10617
	521	422	24.6534	3.54407
	765	666	25.0889	2.28531
	584	485	4.86049	0.607962
	550	451	5.77239	0.776457
	1192	1093	87.5314	4.85828
	894	795	0	0
	496	397	69.3062	10.5906
	573	474	111.851	14.3153
	999	900	1.91934	0.129374
	218	119	2.78188	1.41818
	1645	1546	0.275709	0.0108188
	907	808	0	0
	4853	4754	0	0
	7790	7691	37.0213	0.292016
	2498	2399	122.92	3.10835
	1133	1034	102.558	6.01711
	594	495	0	0
	1069	970	0	0
	1944	1845	3.10581	0.102121
	1017	918	0	0
	2033	1934	0	0
	580	481	0	0
